,id_student,code_module,code_presentation,score_CMA,score_Exam,score_TMA,valid_submission,late_submission,weighted_score,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,total_clickSum,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,final_result
25110,650592,4,3,0,0,86.44,1,3,86.44,1,11,2,5,0,0,0,0,1833,0,1,0,0,565,0,419,0,11,355,0,220,0,0,129,0,58,0,28,47,1
25111,650666,4,3,0,0,90.36,4,0,90.36,1,0,0,3,1,0,5,1,2880,0,0,0,0,663,0,502,0,4,580,0,824,3,0,137,0,13,0,63,91,1
25112,650734,4,3,0,0,86.96,4,0,86.96,1,5,0,4,0,0,5,0,830,0,1,0,0,80,0,146,0,0,358,0,117,0,0,107,0,3,0,5,13,1
25113,650752,4,3,0,0,56.48,0,3,56.48,1,1,0,8,0,0,0,0,310,0,0,0,0,52,0,64,0,0,178,0,0,0,0,1,0,1,0,1,13,0
25114,650770,4,3,0,0,85.08,4,0,85.08,1,8,0,8,0,0,5,0,1014,0,0,0,0,60,0,130,0,0,150,0,615,0,0,12,0,4,0,12,31,1
25115,650816,4,3,0,0,73.28,3,1,73.28,1,10,0,9,0,0,5,0,934,0,0,0,0,69,0,123,0,0,418,0,172,0,0,107,0,8,0,31,6,1
25117,650856,4,3,0,0,98.8,3,1,98.8,1,3,2,2,0,0,17,0,1254,0,0,0,0,143,0,214,0,2,468,0,243,0,0,66,0,9,0,81,28,1
25118,650926,4,3,0,0,93.24,4,0,93.24,1,4,2,6,0,0,5,0,2390,0,0,0,0,512,0,502,0,5,691,0,312,0,0,170,0,63,0,44,91,1
25119,650927,4,3,0,0,90.24,4,0,90.24,1,6,0,4,0,0,11,0,1713,0,0,0,0,366,0,188,0,2,822,0,151,0,0,140,0,22,0,9,13,1
25120,650950,4,3,0,0,36.36,1,1,36.36,1,6,1,3,1,0,0,0,1041,0,0,0,0,226,0,95,0,4,547,0,1,0,0,142,0,0,0,7,19,0
25121,650987,4,3,0,0,35.76,0,2,35.76,1,0,0,6,0,0,5,0,417,0,0,0,0,6,0,23,0,0,296,0,0,0,0,83,0,2,0,1,6,1
25122,651015,4,3,0,0,84.64,4,0,84.64,1,7,0,4,0,0,0,0,1327,0,0,0,0,41,0,139,0,0,743,0,221,0,0,157,0,4,0,1,21,1
25123,651155,4,3,0,0,89.88,4,0,89.88,1,0,2,9,0,0,5,0,1630,0,0,0,0,58,0,237,0,3,796,0,290,0,0,201,0,10,0,16,19,1
25124,651245,4,3,0,0,95.64,4,0,95.64,1,6,2,1,1,0,5,0,1457,0,0,0,0,106,0,121,0,2,752,0,309,0,0,96,0,22,0,33,16,1
25125,651337,4,3,0,0,83.4,4,0,83.4,1,5,0,1,0,0,5,0,2070,0,0,0,0,558,0,404,0,0,706,0,227,0,0,113,0,9,0,10,43,1
25126,651533,4,3,0,0,97.76,4,0,97.76,1,8,2,6,0,0,5,0,4820,0,2,0,0,1807,0,742,0,15,1381,0,494,0,0,171,0,68,0,67,73,1
25127,651534,4,3,0,0,94.04,4,0,94.04,1,6,1,2,0,0,0,0,2612,0,0,0,0,510,0,444,0,19,826,0,505,0,0,174,0,64,0,21,49,1
25128,651635,4,3,0,0,73.52,4,0,73.52,1,8,0,7,0,0,5,1,1458,0,0,0,0,143,0,232,0,2,687,0,110,0,0,237,0,7,0,17,23,1
25129,651648,4,3,0,0,83.64,4,0,83.64,1,5,0,4,1,0,5,0,1691,0,2,0,0,472,0,339,0,6,430,0,258,0,0,103,0,11,0,26,44,1
25130,651734,4,3,0,0,41.68,2,0,41.68,1,7,2,1,0,0,17,0,587,0,0,0,0,24,0,115,0,0,290,0,0,0,0,82,0,0,0,55,21,0
25131,651766,4,3,0,0,70,3,1,70,1,0,2,5,0,0,5,0,1456,0,2,0,0,44,0,244,0,3,815,0,102,3,0,91,0,56,0,58,38,1
25132,651828,4,3,0,0,89.28,4,0,89.28,1,6,1,5,1,0,5,0,4908,0,0,0,0,1508,0,1343,0,4,1095,0,496,7,0,211,0,16,0,72,156,1
25133,651850,4,3,0,0,75.52,4,0,75.52,1,0,0,7,0,0,11,0,793,0,0,0,0,27,0,150,0,2,291,0,163,0,0,97,0,5,0,37,21,1
25134,651930,4,3,0,0,88.8,4,0,88.8,1,9,2,5,0,0,0,0,3190,0,0,0,0,745,0,339,0,1,1337,0,397,0,0,167,0,132,0,34,38,1
25135,651933,4,3,0,0,96.84,4,0,96.84,1,1,0,2,0,0,17,0,3240,0,0,0,0,1625,0,516,0,3,659,0,245,0,0,137,0,7,0,20,28,1
25136,651935,4,3,0,0,78.28,4,0,78.28,0,11,0,0,0,0,17,0,1162,0,0,0,0,76,0,203,0,1,494,0,116,0,0,180,0,15,0,41,36,1
25137,651950,4,3,0,0,53.68,2,1,53.68,1,5,2,9,0,0,5,0,762,0,1,0,0,68,0,144,0,1,442,0,6,0,0,71,0,8,0,11,10,1
25138,651995,4,3,0,0,94.92,4,0,94.92,1,8,0,1,0,0,11,0,1732,0,0,0,0,203,0,221,0,3,853,0,230,0,0,119,0,10,0,53,40,1
25139,652054,4,3,0,0,89.28,3,1,89.28,1,7,1,3,1,0,5,0,1724,0,0,0,0,91,0,338,0,2,827,0,246,0,0,141,0,8,0,10,61,1
25140,652285,4,3,0,0,93.76,4,0,93.76,1,4,1,10,0,0,5,0,2929,0,1,0,0,916,0,769,0,33,469,0,381,4,0,152,0,77,0,80,47,1
25142,652302,4,3,0,0,92.72,4,0,92.72,1,6,1,6,0,0,5,0,2992,0,0,0,0,620,0,496,0,8,1012,0,579,1,0,225,0,15,0,22,14,1
25143,652442,4,3,0,0,41.88,3,0,41.88,1,1,0,2,1,0,5,0,873,0,0,0,0,147,0,233,0,0,270,0,35,0,0,106,0,21,0,28,33,0
25144,652460,4,3,0,0,78.08,3,1,78.08,1,6,0,8,1,0,0,0,1703,0,0,0,0,77,0,204,0,2,890,0,307,0,0,193,0,5,0,1,24,1
25145,652476,4,3,0,0,84.64,4,0,84.64,0,6,1,5,0,0,17,0,872,0,0,0,0,114,0,121,0,3,346,0,39,0,0,198,0,9,0,25,17,1
25146,652501,4,3,0,0,87.84,2,2,87.84,1,9,0,2,0,0,17,0,1578,0,0,0,0,166,0,279,0,1,608,0,231,0,0,195,0,20,0,37,41,1
25147,652861,4,3,0,0,56.84,3,0,56.84,1,6,1,7,0,0,5,0,788,0,0,0,0,125,0,140,0,1,356,0,4,0,0,93,0,3,0,30,36,1
25148,652880,4,3,0,0,81.92,4,0,81.92,0,6,1,2,0,0,5,0,1485,0,0,0,0,95,0,225,0,1,726,0,268,0,0,134,0,5,0,1,30,1
25149,652894,4,3,0,0,13.92,1,0,13.92,1,4,0,2,0,0,5,0,404,0,0,0,0,6,0,41,0,0,203,0,0,0,0,131,0,3,0,12,8,0
25150,652902,4,3,0,0,94.8,4,0,94.8,1,3,1,3,0,0,17,0,2403,0,0,0,0,625,0,387,0,5,603,0,524,1,0,110,0,23,0,45,80,1
25151,652971,4,3,0,0,90.16,4,0,90.16,1,7,0,2,1,0,11,0,1898,0,1,0,0,304,0,216,0,2,826,0,180,2,0,186,0,117,0,37,27,1
25154,653210,4,3,0,0,86.56,3,1,86.56,1,9,0,1,1,0,5,0,1150,0,0,0,0,143,0,182,0,0,457,0,237,0,0,86,0,17,0,13,15,1
25156,653326,4,3,0,0,34.2,1,1,34.2,1,6,2,6,0,0,0,0,406,0,0,0,0,38,0,42,0,1,208,0,0,0,0,111,0,0,0,0,6,0
25157,653352,4,3,0,0,56.52,3,1,56.52,1,7,0,2,0,0,11,0,487,0,0,0,0,9,0,82,0,1,266,0,95,0,0,21,0,3,0,3,7,1
25159,653440,4,3,0,0,78.48,4,0,78.48,1,5,2,4,0,0,5,0,1390,0,0,0,0,491,0,248,0,2,477,0,82,0,0,3,0,22,0,49,16,1
25160,653506,4,3,0,0,32.04,2,0,32.04,1,7,2,9,0,0,11,0,248,0,0,0,0,0,0,33,0,0,211,0,0,0,0,1,0,0,0,3,0,0
25161,653587,4,3,0,0,87.56,4,0,87.56,1,1,2,7,0,0,5,0,790,0,2,0,0,101,0,155,0,1,246,0,129,0,0,81,0,9,0,50,16,1
25162,653665,4,3,0,0,70.68,4,0,70.68,1,5,0,2,0,0,0,0,1149,0,0,0,0,49,0,63,0,1,573,0,220,0,0,217,0,11,0,1,14,1
25163,653688,4,3,0,0,80.52,4,0,80.52,1,5,0,4,0,0,5,0,1815,0,0,0,0,358,0,313,0,0,712,0,218,0,0,158,0,16,0,12,28,1
25164,653718,4,3,0,0,92.16,3,1,92.16,1,6,0,6,0,0,5,0,1670,0,0,0,0,220,0,225,0,1,717,0,292,0,0,159,0,23,0,20,13,1
25165,653801,4,3,0,0,91.32,3,1,91.32,1,5,2,0,0,0,5,0,2077,0,0,0,0,422,0,234,0,6,676,0,480,1,0,183,0,8,0,19,48,1
25166,653887,4,3,0,0,84.32,3,1,84.32,1,6,1,7,0,0,5,0,1077,0,0,0,0,237,0,141,0,1,346,0,126,2,0,163,0,5,0,29,27,1
25167,653998,4,3,0,0,65.92,4,0,65.92,1,6,2,5,0,0,5,0,1413,0,0,0,0,91,0,277,0,0,810,0,47,0,0,132,0,7,0,18,31,1
25168,654031,4,3,0,0,89.32,4,0,89.32,1,4,0,10,1,0,5,1,1163,0,0,0,0,44,0,214,0,28,484,0,187,0,0,133,0,6,0,45,22,1
25169,654125,4,3,0,0,39.24,2,0,39.24,1,11,0,9,0,0,0,0,609,0,0,0,0,112,0,62,0,3,326,0,0,0,0,82,0,8,0,3,13,0
25170,654198,4,3,0,0,82.16,4,0,82.16,1,8,2,2,0,0,0,0,2171,0,0,0,0,337,0,235,0,0,989,0,368,0,0,218,0,3,0,2,19,1
25171,654213,4,3,0,0,81.44,4,0,81.44,1,11,0,5,0,0,5,0,1196,0,0,0,0,23,0,117,0,0,610,0,269,0,0,154,0,2,0,11,10,1
25172,654240,4,3,0,0,90.08,3,1,90.08,1,5,0,5,0,0,5,0,2279,0,0,0,0,474,0,277,0,5,1093,0,251,0,0,100,0,9,0,24,46,1
25173,654397,4,3,0,0,89.2,4,0,89.2,1,8,0,8,0,0,5,0,868,0,0,0,0,43,0,126,0,0,339,0,252,0,0,78,0,5,0,17,8,1
25175,654485,4,3,0,0,70.2,4,0,70.2,0,2,0,9,0,0,5,0,1418,0,0,0,0,256,0,358,0,2,373,0,178,1,0,77,0,12,0,42,119,1
25176,654547,4,3,0,0,74.36,1,3,74.36,1,3,1,1,1,0,5,0,1776,0,0,0,0,57,0,170,0,6,1076,0,206,0,0,159,0,24,0,48,30,1
25177,654668,4,3,0,0,85.36,4,0,85.36,1,3,2,9,0,0,5,0,1451,0,0,0,0,217,0,243,0,6,681,0,94,0,0,146,0,11,0,24,29,1
25178,654676,4,3,0,0,85,3,1,85,1,5,0,0,0,0,5,0,1668,0,2,0,0,190,0,235,0,6,708,0,308,0,0,155,0,8,0,24,32,1
25180,654801,4,3,0,0,90.56,4,0,90.56,1,6,1,6,1,0,5,0,1775,0,0,0,0,479,0,256,0,1,663,0,187,1,0,142,0,12,0,11,23,1
25181,654822,4,3,0,0,90.24,4,0,90.24,1,4,0,2,1,0,5,0,2387,0,0,0,0,468,0,368,0,10,961,0,362,1,0,141,0,10,0,14,52,1
25183,654891,4,3,0,0,67.2,4,0,67.2,1,8,2,1,0,0,0,0,2493,0,0,0,0,378,0,499,0,2,1286,0,153,1,0,115,0,10,0,5,44,1
25184,655242,4,3,0,0,87.8,4,0,87.8,1,10,0,5,0,0,5,0,1087,0,0,0,0,187,0,199,0,0,359,0,211,0,0,71,0,16,0,26,18,1
25185,655396,4,3,0,0,79.16,4,0,79.16,1,6,1,1,1,0,5,0,1707,0,0,0,0,320,0,223,0,3,715,0,89,0,0,178,0,85,0,19,75,1
25187,655498,4,3,0,0,88.72,4,0,88.72,0,9,0,4,0,0,17,0,1981,0,0,0,0,401,0,318,0,1,707,0,236,1,0,165,0,36,0,79,37,1
25189,655609,4,3,0,0,72.56,3,1,72.56,1,5,0,0,0,0,5,0,1912,0,0,0,0,314,0,262,0,0,917,0,177,0,0,165,0,16,0,37,24,1
25190,655680,4,3,0,0,92.64,4,0,92.64,1,12,0,3,0,0,5,0,1412,0,0,0,0,236,0,240,0,0,634,0,77,0,0,135,0,7,0,52,31,1
25191,655764,4,3,0,0,94.8,4,0,94.8,1,6,1,9,0,0,5,0,2059,0,0,0,0,255,0,300,0,1,1108,0,219,0,0,96,0,19,0,34,27,1
25192,655794,4,3,0,0,94.64,4,0,94.64,1,7,2,8,1,0,5,0,2255,0,0,0,0,278,0,351,0,7,883,0,421,1,0,181,0,11,0,57,65,1
25193,655865,4,3,0,0,93.92,4,0,93.92,1,12,1,9,0,0,5,0,2278,0,0,0,0,569,0,427,0,6,771,0,266,3,0,113,0,31,0,33,59,1
25194,655869,4,3,0,0,90.48,4,0,90.48,1,6,1,7,0,0,5,0,1537,0,0,0,0,75,0,162,0,7,892,0,252,0,0,132,0,7,0,1,9,1
25195,655924,4,3,0,0,83.32,2,2,83.32,0,3,1,4,0,0,11,0,2588,0,0,0,0,543,0,295,0,4,911,0,530,1,0,161,0,26,0,58,59,1
25196,655973,4,3,0,0,55.6,2,1,55.6,1,0,0,8,0,0,17,0,828,0,0,0,0,46,0,185,0,0,422,0,51,0,0,66,0,9,0,33,16,1
25197,656010,4,3,0,0,53.56,4,0,53.56,1,6,2,3,0,0,0,0,1153,0,0,0,0,182,0,166,0,7,546,0,144,0,0,2,0,16,0,68,22,1
25198,656057,4,3,0,0,79.48,2,2,79.48,1,6,1,3,0,0,5,0,2519,0,0,0,0,170,0,652,0,4,1084,0,288,0,0,87,0,30,0,46,158,1
25199,656134,4,3,0,0,87.48,4,0,87.48,1,7,2,4,0,0,5,0,1474,0,0,0,0,232,0,241,0,9,493,0,222,0,0,198,0,19,0,27,33,1
25200,656347,4,3,0,0,74.48,4,0,74.48,1,4,3,10,0,0,5,0,1375,0,0,0,0,101,0,140,0,1,713,0,234,0,0,124,0,11,0,23,28,1
25201,656446,4,3,0,0,86.28,4,0,86.28,1,5,2,5,1,0,5,0,1046,0,0,0,0,70,0,163,0,0,357,0,197,0,0,185,0,9,0,34,31,1
25202,656553,4,3,0,0,41.64,1,2,41.64,1,5,0,0,0,0,5,0,1671,0,0,0,0,175,0,162,0,1,1201,0,0,2,0,100,0,14,0,10,6,0
25203,656578,4,3,0,0,77.64,3,1,77.64,1,6,0,7,0,0,5,0,1324,0,0,0,0,52,0,165,0,0,800,0,174,0,0,99,0,9,0,5,20,1
25204,656815,4,3,0,0,91.36,4,0,91.36,1,10,2,6,0,0,5,0,1631,0,0,0,0,614,0,286,0,0,320,0,257,0,0,108,0,7,0,8,31,1
25205,656854,4,3,0,0,57.44,3,0,57.44,1,6,0,1,0,0,5,0,1467,0,0,0,0,174,0,228,0,6,820,0,41,0,0,146,0,13,0,17,22,1
25206,656929,4,3,0,0,32.52,1,2,32.52,0,3,0,9,0,0,31,0,307,0,0,0,0,2,0,45,0,0,129,0,0,0,0,103,0,2,0,24,2,0
25208,657002,4,3,0,0,94.8,1,3,94.8,1,6,0,5,0,0,5,0,1426,0,0,0,0,512,0,298,0,26,130,0,266,0,0,84,0,17,0,31,62,1
25209,657062,4,3,0,0,84.16,4,0,84.16,1,0,0,7,0,0,5,0,2115,0,0,0,0,580,0,334,0,3,719,0,244,0,0,122,0,30,0,45,38,1
25211,657128,4,3,0,0,85.44,2,2,85.44,1,11,2,6,1,0,0,0,1667,0,1,0,0,176,0,334,0,4,631,0,289,0,0,104,0,12,0,73,43,1
25212,657194,4,3,0,0,86.48,4,0,86.48,1,2,1,10,1,0,5,0,3233,0,1,0,0,832,0,510,0,5,1164,0,273,9,0,199,0,29,0,102,109,1
25213,657196,4,3,0,0,88.24,4,0,88.24,1,4,0,6,0,0,5,0,1831,0,0,0,0,256,0,272,0,0,824,0,289,0,0,154,0,7,0,5,24,1
25215,657226,4,3,0,0,64.88,3,1,64.88,1,12,2,6,0,0,5,0,662,0,0,0,0,52,0,168,0,0,225,0,142,0,0,5,0,11,0,30,29,1
25216,657319,4,3,0,0,81.64,4,0,81.64,1,0,2,6,1,0,27,0,1298,0,0,0,0,139,0,244,0,9,240,0,372,0,0,182,0,15,0,58,39,1
25217,674253,4,3,0,0,86.28,3,1,86.28,1,11,0,5,0,0,0,0,1464,0,0,0,0,136,0,274,0,1,658,0,248,0,0,74,0,15,0,8,50,1
25218,674430,4,3,0,0,67.2,3,0,67.2,1,10,0,7,0,0,5,1,1274,0,0,0,0,219,0,189,0,0,630,0,38,0,0,109,0,11,0,50,28,1
25219,674720,4,3,0,0,12.96,1,0,12.96,1,3,2,2,0,0,5,0,318,0,1,0,0,57,0,68,0,1,61,0,0,0,0,102,0,9,0,8,11,0
25220,674747,4,3,0,0,44.96,1,2,44.96,1,2,2,10,0,0,11,0,1955,0,0,0,0,205,0,291,0,3,1068,0,185,0,0,142,0,14,0,12,35,0
25221,674808,4,3,0,0,54.68,3,0,54.68,0,6,1,3,0,0,5,0,972,0,0,0,0,184,0,93,0,0,450,0,5,0,0,175,0,23,0,38,4,1
25222,674853,4,3,0,0,79.88,3,1,79.88,1,6,2,6,0,0,5,0,1143,0,0,0,0,58,0,196,0,1,633,0,80,0,0,124,0,16,0,12,23,1
25223,674882,4,3,0,0,63.88,3,1,63.88,1,6,0,4,0,0,5,0,485,0,0,0,0,12,0,118,0,1,221,0,6,0,0,86,0,6,0,27,8,0
25225,674889,4,3,0,0,78.32,4,0,78.32,1,6,0,6,0,0,5,0,654,0,0,0,0,46,0,89,0,3,319,0,76,0,0,93,0,6,0,6,16,1
25226,674941,4,3,0,0,90.36,4,0,90.36,1,1,0,6,0,0,5,0,1963,0,1,0,0,573,0,513,0,0,500,0,124,0,0,181,0,11,0,4,56,1
25227,675162,4,3,0,0,80.2,3,1,80.2,1,0,0,3,0,0,5,0,937,0,0,0,0,94,0,105,0,0,550,0,85,0,0,82,0,4,0,1,16,1
25228,675365,4,3,0,0,88.56,3,1,88.56,1,8,0,7,0,0,5,0,2404,0,0,0,0,385,0,266,0,2,1057,0,418,0,0,146,0,49,0,55,26,1
25229,675374,4,3,0,0,88.08,4,0,88.08,1,8,1,6,1,0,5,0,1201,0,1,0,0,305,0,222,0,8,322,0,170,1,0,133,0,10,0,25,4,1
25230,675442,4,3,0,0,9.92,1,0,9.92,1,4,2,1,0,0,5,0,290,0,0,0,0,43,0,38,0,0,57,0,0,0,0,140,0,0,0,7,5,0
25231,675450,4,3,0,0,92.2,4,0,92.2,1,10,0,6,0,0,11,0,1911,0,0,0,0,321,0,235,0,1,745,0,363,0,0,191,0,15,0,13,27,1
25233,675537,4,3,0,0,73.36,4,0,73.36,1,6,1,0,0,0,5,0,1351,0,3,0,0,229,0,253,0,2,500,0,123,0,0,176,0,6,0,14,45,1
25234,675663,4,3,0,0,77.84,3,1,77.84,1,6,0,4,0,0,0,0,754,0,0,0,0,4,0,112,0,0,495,0,9,0,0,119,0,2,0,3,10,0
25235,675773,4,3,0,0,87.56,4,0,87.56,1,12,0,1,0,0,11,0,761,0,0,0,0,71,0,146,0,8,248,0,85,0,0,149,0,4,0,33,17,1
25236,675840,4,3,0,0,75.36,4,0,75.36,1,8,0,8,0,0,5,0,2214,0,0,0,0,698,0,320,0,8,648,0,304,0,0,130,0,27,0,38,41,1
25237,676084,4,3,0,0,84.24,4,0,84.24,1,6,1,6,0,0,0,0,1546,0,0,0,0,36,0,305,0,0,933,0,87,0,0,157,0,6,0,2,20,1
25238,676333,4,3,0,0,93.08,3,1,93.08,1,12,0,5,0,0,5,0,1721,0,0,0,0,315,0,196,0,0,844,0,215,0,0,91,0,12,0,15,33,1
25239,676482,4,3,0,0,87.76,4,0,87.76,1,6,1,7,0,0,5,0,3082,0,0,0,0,733,0,583,0,0,885,0,549,0,0,145,0,55,0,22,110,1
25240,676611,4,3,0,0,67.64,1,3,67.64,1,1,2,7,0,0,5,0,524,0,0,0,0,31,0,115,0,0,258,0,8,0,0,95,0,4,0,4,9,1
25241,676676,4,3,0,0,82.16,4,0,82.16,1,10,0,3,0,0,0,0,2389,0,0,0,0,504,0,377,0,6,964,0,212,0,0,170,0,6,0,100,50,1
25242,676722,4,3,0,0,92.36,4,0,92.36,1,11,0,6,0,0,5,0,2036,0,0,0,0,100,0,411,0,4,638,0,559,0,0,238,0,7,0,45,34,1
25243,676724,4,3,0,0,82.28,4,0,82.28,1,6,0,4,0,0,0,0,1461,0,0,0,0,278,0,219,0,0,820,0,47,0,0,64,0,16,0,2,15,1
25244,676805,4,3,0,0,86.8,4,0,86.8,1,6,0,5,0,0,0,0,1985,0,0,0,0,121,0,359,0,0,1056,0,239,0,0,155,0,9,0,9,37,1
25245,676812,4,3,0,0,27.08,2,0,27.08,1,6,0,5,0,0,0,0,267,0,0,0,0,15,0,52,0,0,143,0,0,2,0,1,0,0,0,44,10,0
25246,676834,4,3,0,0,95.36,4,0,95.36,0,6,0,1,0,0,0,0,3547,0,0,0,0,285,0,355,0,5,2088,0,616,0,0,120,0,13,0,19,46,1
25247,677018,4,3,0,0,89.32,4,0,89.32,1,3,0,9,0,0,17,0,1406,0,0,0,0,142,0,233,0,0,536,0,303,0,0,115,0,12,0,46,19,1
25248,677040,4,3,0,0,90.04,4,0,90.04,1,12,2,4,0,0,5,0,1425,0,0,0,0,255,0,249,0,3,558,0,226,1,0,84,0,19,0,0,30,1
25249,677049,4,3,0,0,29.64,2,0,29.64,1,6,0,9,0,0,0,0,112,0,0,0,0,2,0,31,0,0,72,0,0,0,0,2,0,2,0,0,3,0
25250,677189,4,3,0,0,84.44,4,0,84.44,0,6,1,6,0,0,5,0,2448,0,0,0,0,641,0,447,0,13,905,0,136,0,0,133,0,50,0,67,56,1
25251,677197,4,3,0,0,68.32,3,0,68.32,1,6,2,0,0,0,5,0,1731,0,0,0,0,237,0,275,0,2,458,0,623,0,0,77,0,7,0,28,24,0
25252,677232,4,3,0,0,34.64,2,0,34.64,1,5,1,2,1,0,0,0,1058,0,0,0,0,131,0,185,0,3,517,0,1,1,0,106,0,6,0,62,46,0
25253,677457,4,3,0,0,67.84,2,2,67.84,0,8,0,7,0,0,5,0,1351,0,0,0,0,274,0,157,0,0,494,0,300,0,0,95,0,8,0,4,19,1
25254,677459,4,3,0,0,80.72,3,1,80.72,1,6,1,3,0,0,17,0,1773,0,0,0,0,448,0,236,0,7,617,0,189,0,0,203,0,13,0,33,27,1
25256,677741,4,3,0,0,91.56,4,0,91.56,1,8,0,6,0,0,5,0,1454,0,0,0,0,281,0,319,0,3,353,0,205,0,0,130,0,17,0,80,66,1
25257,677897,4,3,0,0,72.08,4,0,72.08,0,6,1,6,0,0,22,0,1218,0,0,0,0,148,0,200,0,9,361,0,267,1,0,86,0,19,0,104,23,1
25258,677900,4,3,0,0,88.4,4,0,88.4,1,6,0,7,0,0,5,0,2092,0,0,0,0,457,0,357,0,2,727,0,211,0,0,218,0,20,0,38,62,1
25259,677947,4,3,0,0,54.88,3,0,54.88,1,0,0,7,0,0,5,1,713,0,0,0,0,99,0,105,0,1,407,0,0,0,0,75,0,3,0,6,17,0
25260,678015,4,3,0,0,86.44,4,0,86.44,1,9,0,4,0,0,5,0,2065,0,0,0,0,33,0,204,0,6,1318,0,282,7,0,130,0,43,0,26,16,1
25261,678026,4,3,0,0,61.24,3,1,61.24,0,6,0,0,0,0,5,0,837,0,0,0,0,104,0,152,0,0,341,0,74,0,0,95,0,23,0,28,20,1
25262,678194,4,3,0,0,92.92,4,0,92.92,1,10,0,8,1,0,5,0,3110,0,0,0,0,629,0,468,0,2,1398,0,364,0,0,100,0,56,0,47,46,1
25263,678267,4,3,0,0,73.36,1,2,73.36,1,1,0,5,0,0,5,0,1226,0,0,0,0,190,0,150,0,1,554,0,149,0,0,154,0,9,0,12,7,1
25265,678341,4,3,0,0,94,4,0,94,1,0,0,4,0,0,11,0,5184,0,2,0,0,2263,0,856,0,9,1075,0,508,12,0,174,0,17,0,104,164,1
25266,678393,4,3,0,0,41.28,1,1,41.28,1,6,1,2,0,0,5,0,634,0,0,0,0,103,0,136,0,3,330,0,2,0,0,0,0,12,0,17,31,0
25267,678419,4,3,0,0,85.32,3,1,85.32,1,0,1,7,0,0,5,0,1042,0,0,0,0,70,0,198,0,0,354,0,139,1,0,168,0,11,0,52,49,1
25268,678508,4,3,0,0,92.36,4,0,92.36,0,8,2,2,0,0,5,0,3195,0,0,0,0,1033,0,503,0,21,836,0,584,2,0,135,0,13,0,27,41,1
25269,678538,4,3,0,0,83.84,4,0,83.84,1,10,2,3,0,0,11,0,2750,0,0,0,0,385,0,420,0,18,1318,0,336,0,0,124,0,24,0,57,68,1
25270,678701,4,3,0,0,87.84,3,1,87.84,0,6,0,6,0,0,0,0,801,0,0,0,0,112,0,114,0,0,429,0,120,0,0,1,0,5,0,4,16,1
25271,678715,4,3,0,0,69.4,3,1,69.4,0,12,0,4,0,0,11,0,831,0,0,0,0,97,0,160,0,8,318,0,34,0,0,164,0,10,0,24,16,1
25273,678929,4,3,0,0,92.32,4,0,92.32,1,2,2,7,0,0,11,0,2945,0,0,0,0,264,0,398,0,1,1554,0,452,0,0,170,0,7,0,14,85,1
25274,678970,4,3,0,0,91.68,4,0,91.68,0,6,0,4,0,0,0,0,961,0,0,0,0,19,0,156,0,0,616,0,53,0,0,82,0,7,0,9,19,1
25275,679114,4,3,0,0,76.88,4,0,76.88,0,11,0,3,0,0,17,0,1587,0,0,0,0,143,0,342,0,5,786,0,169,0,0,78,0,12,0,3,49,1
25276,679207,4,3,0,0,85.84,4,0,85.84,1,5,2,2,1,0,11,0,2114,0,0,0,0,230,0,386,0,4,1067,0,243,0,0,121,0,16,0,7,40,1
25277,679541,4,3,0,0,72.68,3,1,72.68,1,6,1,8,0,0,5,0,612,0,0,0,0,12,0,88,0,0,373,0,1,0,0,82,0,50,0,1,5,1
25278,679569,4,3,0,0,90.84,4,0,90.84,1,6,1,10,0,0,5,0,494,0,0,0,0,74,0,98,0,0,128,0,96,1,0,8,0,21,0,54,14,1
25279,679631,4,3,0,0,80.96,4,0,80.96,1,4,2,3,0,0,5,0,1969,0,0,0,0,307,0,302,0,0,1015,0,162,0,0,102,0,6,0,11,64,1
25280,679801,4,3,0,0,82.28,4,0,82.28,1,0,0,7,0,0,5,0,2470,0,0,0,0,141,0,453,0,6,1382,0,226,8,0,136,0,40,0,34,44,1
25281,680133,4,3,0,0,91.04,4,0,91.04,0,6,1,8,0,0,5,0,1318,0,0,0,0,114,0,252,0,0,584,0,247,0,0,57,0,4,0,35,25,1
25282,680267,4,3,0,0,76.32,3,1,76.32,1,6,0,2,1,0,5,0,732,0,0,0,0,49,0,155,0,2,237,0,125,0,0,111,0,15,0,16,22,1
25284,680483,4,3,0,0,86.76,4,0,86.76,1,6,2,5,0,0,5,0,1856,0,0,0,0,76,0,264,0,7,987,0,262,0,0,172,0,20,0,11,57,1
25285,680644,4,3,0,0,92.52,4,0,92.52,1,7,1,4,0,0,5,0,3201,0,0,0,0,385,0,693,0,1,1408,0,345,0,0,223,0,2,0,13,131,1
25286,680765,4,3,0,0,62.2,4,0,62.2,0,3,2,9,0,0,17,0,1418,0,0,0,0,158,0,268,0,3,678,0,55,0,0,174,0,12,0,34,36,1
25287,680804,4,3,0,0,86.64,2,2,86.64,1,9,1,3,0,0,5,0,1415,0,0,0,0,72,0,257,0,5,693,0,29,2,0,208,0,36,0,75,38,1
